"site","param","tau","slope","intercept","fall_n","spring_n","summer_n","winter_n","df","test_stat_chi","test_stat_z","p_value_chi","p_value_z","slope_lcl","slope_ucl"
"WQN0318","TEMP",0.0401576750470492,0.0125,17.7493333333333,69,0,73,70,2,4.17842308153394,0.825579303416119,0.123784696537969,0.409042779564382,-0.0199999999999999,0.0550905011945786
"WQN0324","FE_TOT",0.0532080809981388,1.33333333333333,-1806.35277777778,97,98,91,94,3,7.05629849466022,1.47636464112525,0.0701248323022214,0.139846029560076,-0.5,3.33333333333333
"WQN0324","SPCOND",-0.240872744231032,-1.46,3695.36321138211,92,94,88,87,3,7.0419457016642,-6.70966473179613,0.0705727696122584,1.95072088152656e-11,-1.90909090909091,-1.06060606060606
"WQN0324","TEMP",-0.036090210050136,-0.0117914438502674,44.9257023809524,92,92,86,87,3,4.9423800463688,-0.9861502320884,0.176065310511101,0.324059397000719,-0.0455779346055319,0.0106209640271559
"WQN0401","FE_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0401","SPCOND",0.0331257551817083,0.25,-235.978354978355,107,0,0,96,1,0.100125410053542,0.67509754735985,0.751679188968474,0.499613791793609,-0.470588235294118,1
"WQN0401","TEMP",0.111509966162493,0.042,-113.816293103448,109,0,0,102,1,0.656277921567209,2.41641514439009,0.417877060453434,0.0156741791513885,0,0.0806952921324799
"WQN0402","FE_TOT",-0.0945820803928266,-1.84615384615385,6162.94791666667,93,95,94,80,3,0.485544430406064,-2.64920156092172,0.922055564609617,0.00806821962370906,-3.38872838984754,-0.45
"WQN0402","SPCOND",0.0978302877427942,0.896551724137931,-1825,88,88,92,0,2,2.71782640632769,2.36246581753931,0.256939866703372,0.018153815511404,0.142857142857143,1.57142857142857
"WQN0402","TEMP",0.0755130314975698,0.0459259259259259,-97.7461290322581,86,88,91,0,2,3.39500936756513,1.85076312783158,0.183139946435218,0.0642036377835865,0,0.1
"WQN0402","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0402","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0402","ZN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0406","FE_TOT",-0.168833727131208,-12.0833333333333,24704.8060344828,93,93,94,86,3,4.40646377385263,-4.68995582098855,0.220786793084205,2.73264043026938e-06,-18.4418691655496,-6.50686741038626
"WQN0406","SPCOND",0.0779287085361438,1.28947368421053,-1275.39644607843,88,88,90,80,3,5.14139304331705,2.1140587674243,0.161731643063812,0.0345102482916871,0.100918109316607,2.47058823529412
"WQN0406","TEMP",-0.0369305932956925,-0.00999999999999995,27.5875,91,92,95,86,3,0.955697061781682,-1.00239977804015,0.811970177934788,0.316150549293044,-0.0443507079850265,0.0119444753943464
"WQN0408","FE_TOT",-0.05741570164465,-0.214285714285714,376.666666666667,90,89,99,78,3,5.02344886256538,-1.55287711933867,0.17008813391144,0.120452494023055,-0.565217391304348,0
"WQN0408","SPCOND",0.088058291484785,0.0909090909090909,-41.6315789473684,89,86,94,0,2,0.844824154971544,2.16062731145583,0.655463881825902,0.0307241399485404,0,0.208333333333333
"WQN0408","TEMP",-0.0120071452549577,0,37.4428571428572,90,89,93,0,2,0.437719681850678,-0.278845670764541,0.80343431887312,0.780363263743907,-0.05,0.0333333333333333
"WQN0408","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0408","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0408","ZN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0409","FE_TOT",-0.105861076177557,-0.352941176470588,844.919230769231,107,107,113,95,3,4.21895483191975,-3.17010067655701,0.238770985695996,0.00152386128581488,-0.620689655172414,-0.125
"WQN0409","SPCOND",-0.131857428691297,-0.181818181818182,499.475874125874,105,97,107,93,3,4.68958891681567,-3.93207183248141,0.195990076282022,8.42168908511755e-05,-0.272727272727273,-0.0882352941176471
"WQN0409","TEMP",-0.0416242199389851,-0.0147987117552335,54.7545454545453,110,108,111,0,2,0.461187010766069,-1.11253224182439,0.794062182442257,0.265909375420253,-0.0555555555555556,0.0100000000000001
"WQN0409","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0409","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0409","ZN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0410","FE_TOT",-0.0580944745790875,-0.333333333333333,809.863636363636,110,105,107,95,3,9.48202501791991,-1.83558081103679,0.0235233549194628,0.0664196772943722,-0.733333333333333,0
"WQN0410","SPCOND",0.1751996444218,0.4,-611.675,105,100,103,86,3,4.51709460180364,5.1907535170666,0.210770546873741,2.09444735119027e-07,0.225200428290801,0.5625
"WQN0410","TEMP",0.0403080828176514,0.0125,-10.5068291788856,103,101,103,90,3,5.06430465300876,1.17544696351665,0.167148547339325,0.239815943930922,-0.00621961204691161,0.0465644926794709
"WQN0410","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0410","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0413","FE_TOT",-0.108860744483094,-1.40454545454545,3639.18269230769,98,91,96,92,3,8.29688873069516,-3.14230196599432,0.0402583167362668,0.00167625062631715,-2.46584594801623,-0.5
"WQN0413","SPCOND",0.323468186226606,3.35714285714286,-6507.5625231739,92,87,91,86,3,2.31564915433992,8.99717969103824,0.509529575528302,2.31590317580335e-19,2.77777777777778,4
"WQN0413","TEMP",-0.00513283777746588,0,14.075,91,91,92,89,3,0.237957072535117,-0.143018452364561,0.971240905419471,0.886275608122367,-0.0263007280625447,0.02
"WQN0413","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0413","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0415","FE_TOT",-0.183655905382096,-2.45714285714286,4723.81863929146,97,92,97,92,3,7.26806378905538,-5.24594286655171,0.0638271335917397,1.55485084100431e-07,-3.4,-1.51345082241274
"WQN0415","SPCOND",0.491945312455102,4.72727272727273,-8935.30940988836,93,86,92,86,3,2.34025628804659,13.7138037117346,0.504852767508021,8.39394245489242e-43,4.27272727272727,5.16666666666667
"WQN0415","TEMP",-0.00479077253206358,0,7.6,90,90,94,87,3,0.379427594816834,-0.145778873430741,0.944458704799458,0.884095954276577,-0.0263157894736842,0.0225857083157595
"WQN0415","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0415","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0418","FE_TOT",-0.240426081794523,-3.5,10162.2087294265,71,73,74,71,3,5.60646292181752,-5.95230369719315,0.132407820568438,2.64394167292463e-09,-4.78314963078091,-2.30769230769231
"WQN0418","SPCOND",-0.0401126489864547,-0.12,239.674679487179,69,68,69,65,3,1.28584859258095,-0.974228163673185,0.732496180038597,0.329943263740207,-0.416666666666667,0.137400642513477
"WQN0418","TEMP",0.0392657736701539,0.015,-38.4854999999999,69,70,72,69,3,5.60206633715489,0.974675373174643,0.132659782120589,0.32972131250631,-0.0146968958721063,0.0620062543183669
"WQN0418","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0420","FE_TOT",-0.16185571983685,-1.71428571428571,3545.78571428571,70,68,72,68,3,1.41266065648805,-3.92767063713812,0.702569704976747,8.57725631456297e-05,-2.61763460250069,-0.812531282356211
"WQN0420","SPCOND",0.115916661223957,0.235294117647059,-321.472294372295,62,61,67,61,3,2.31560057383532,2.66180295541171,0.509538841151589,0.00777233626254156,0.0588235294117647,0.433333333333333
"WQN0420","TEMP",-0.0557119552806633,-0.0134848484848485,39.9975202922079,70,68,71,68,3,7.80122167234211,-1.33441527491312,0.050303552528709,0.182067796745655,-0.0526315789473684,0.0036166349500877
"WQN0420","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0422","FE_TOT",-0.138479933596778,-18.9,54355.8928571429,71,70,72,66,3,2.23995897206379,-3.35059496770558,0.52412064397905,0.00080638153708501,-31.2692704767576,-7.14285714285714
"WQN0422","SPCOND",0.216801783585189,4.39130434782609,-7586.125,66,64,67,59,3,5.53157108906898,5.01289835370341,0.13676246361968,5.36162235287306e-07,2.65377002862813,6
"WQN0422","TEMP",-0.00384420524252321,0,13.2232291666667,70,70,72,66,3,4.39821885308018,-0.0487021358293386,0.221550597719706,0.961156673751823,-0.0315187728920125,0.0316895282154205
"WQN0423","FE_TOT",-0.296077348916527,-5.57142857142857,10045.24,68,69,67,0,2,7.58785295811891,-6.15209097279486,0.0225070546467523,7.64679909722475e-10,-7.6874885638297,-3.71431330631564
"WQN0423","SPCOND",-0.0965639906217156,-1.09761904761905,2151,64,63,63,0,2,1.68527813706956,-1.93137550675826,0.430572711812358,0.0534366318754061,-2.29456166855932,0
"WQN0429","FE_TOT",0.0844851866045513,0.588235294117647,-1304.97903225806,100,94,95,87,3,5.54077690672142,2.360175431355,0.136219947529842,0.0182662946560552,0.05,1.15175278080242
"WQN0429","SPCOND",0.369373940093313,1.16666666666667,-2304.22608695652,94,87,92,80,3,2.0244933227637,10.2644983177439,0.567338619184086,1.0184897528943e-24,1,1.36363636363636
"WQN0429","TEMP",0.0251349304675476,0.00207142857142855,-0.51591071428568,92,93,90,83,3,0.595615477467318,0.712511944460058,0.897435372088032,0.476147817632325,-0.0182278956345113,0.0428571428571428
"WQN0429","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0429","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0433","FE_TOT",-0.0344075522500331,-0.32,-35.3480769230769,72,75,76,0,2,1.87556945656517,-0.719911938065285,0.391494141351531,0.471579217232568,-1.2,0.543195436782037
"WQN0433","SPCOND",0.275535119708261,1.8775,-3836.8,69,71,72,0,2,0.881091564643981,5.88692822676915,0.643685013294599,3.93439468725696e-09,1.33333333333333,2.5
"WQN0433","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0433","TEMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0434","FE_TOT",-0.0721092912615882,-0.696153846153846,1695.2,71,71,72,0,2,1.36240566459881,-1.53502861308873,0.506007983424983,0.124776799783283,-1.55555555555556,0.129481833743682
"WQN0434","SPCOND",-0.108923224281915,-0.181818181818182,441.612449392713,63,64,68,0,2,1.93608124480601,-2.22270490151547,0.379826533071484,0.0262357051787254,-0.357142857142857,0
"WQN0434","TEMP",-0.133985905904432,-0.0818181818181818,175.070238095238,0,69,70,0,1,1.10148290523677,-2.31797010386258,0.293940898801173,0.0204509459002941,-0.147791880079958,-0.0103846373231388
"WQN0434","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0434","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0501","FE_TOT",0.00996923383589143,0.2,610.565583491461,105,102,103,101,3,2.31262234547991,0.291778309538698,0.510107114483386,0.770456130440217,-1.04196583407243,1.67814577892074
"WQN0501","TEMP",0.107818829252817,0.046875,-90.255,102,100,107,99,3,0.570571523915328,3.20524221778879,0.90313504153382,0.00134948865594981,0.0135135135135135,0.0777777777777777
"WQN0501","SPCOND",0.266278067044351,2.46875,-4681.85251322751,0,0,92,82,1,0.112285539639945,5.12989404445681,0.737556935471809,2.89905310752647e-07,1.52631578947368,3.33333333333333
"WQN0601","FE_TOT",-0.118392858210586,-1.87939393939394,4470.65,60,54,63,66,3,12.1328618688184,-2.62440585330767,0.00694161677442662,0.00868002858297208,-3.38461538461538,-0.45
"WQN0601","SPCOND",0.255215584056554,0.833333333333333,-2120.75,0,54,64,64,2,1.66418696803129,4.95351027706962,0.435137378975364,7.28865069008964e-07,0.530114296918788,1.125
"WQN0601","TEMP",-0.134881240763594,-0.0437500000000002,79.5952488687782,0,55,66,66,2,3.0361113733806,-2.5689172344612,0.21913754505727,0.0102016819632803,-0.0733333333333333,-0.0100810488656683
"WQN0702","FE_TOT",-0.0422119216494712,-1.85714285714286,3525.06770833333,96,99,97,94,3,1.33908855888342,-1.21864276749827,0.719872696987234,0.222979809209486,-4.53587045732574,1.12152227439544
"WQN0702","SPCOND",-0.0339552129691243,-0.5,2039.74758241758,91,96,93,87,3,5.35803766636272,-1.03669035757576,0.147380438130945,0.29988018723037,-1.43171451477057,0.392730438687847
"WQN0702","TEMP",0.00156921080232265,0,16.3458333333333,82,87,85,82,3,1.31587997215902,0.0231978517758501,0.725365718362525,0.981492452182114,-0.031578947368421,0.0333333333333332
"WQN0706","AL_TOT",0.00346289205746238,0,-27.4317006269592,77,83,85,78,3,3.0637854182887,0.159629133803792,0.381894892344169,0.873173227800466,-2,2
"WQN0706","FE_TOT",-0.267843023324271,-14,33206.5384615385,97,97,99,90,3,11.5419996455717,-7.6379854423902,0.00912867302053011,2.20646801543108e-14,-18.0284250397081,-10.3076923076923
"WQN0706","MN_TOT",-0.358034905718035,-3.15384615384615,7252.18483468286,96,95,97,89,3,10.2113125760533,-10.157707894266,0.0168527214071906,3.06190006161073e-24,-3.8125,-2.52173913043478
"WQN0706","SPCOND",0.0301938570177332,0.24,23.542105263158,91,89,93,81,3,10.7928177813722,0.678655534596387,0.01290060003172,0.49735614633513,-0.43659214388471,0.896551724137931
"WQN0706","TEMP",-0.0493043863842642,-0.0166666666666666,36.1857692307692,0,88,0,80,1,0.270094662653344,-0.911083720396298,0.603268278865601,0.362251263400207,-0.0666666666666667,0.02
"WQN0714","AL_TOT",-0.213870023220527,-11.2838827838828,23789.0614285714,95,96,97,97,3,3.01915708796074,-6.19833200054522,0.388680950589877,5.70646715087369e-10,-15,-7.76923076923077
"WQN0714","FE_TOT",-0.460423929456945,-38.7692307692308,86037.6904761905,99,99,99,98,3,3.23358000115738,-13.4888532056713,0.356994568791975,1.81908005076945e-41,-44.4622531384837,-33.2378740285646
"WQN0714","MN_TOT",-0.367187637677328,-5.83333333333333,14653.425,97,98,98,97,3,4.0231096685588,-10.6943535143356,0.258979491815931,1.08171351799099e-26,-7.23477055266886,-4.72
"WQN0714","SPCOND",0.141698546296916,8.05827702702703,-18818.9680873181,95,98,98,92,3,1.11504577555598,4.10184325001628,0.773443271295664,4.09871912003055e-05,4.17647058823529,12.3503707282683
"WQN0714","TEMP",-0.0304631675490891,-0.0091779279279279,38.7984891304348,86,0,84,0,1,0.0116154577814953,-0.583124132185636,0.914174148129521,0.559809739385245,-0.0714285714285714,0.0386470752232839
"WQN0725","FE_TOT",-0.166359137129489,-9.67948717948718,18112.6470588235,96,101,0,92,2,1.86649062110194,-4.18177907672946,0.393275336534449,2.89236944578344e-05,-14.5329584380786,-5.1689160381948
"WQN0725","SPCOND",-0.063257117722053,-0.833333333333333,990.875,90,99,0,89,2,2.79433776342345,-1.5116317032431,0.247296098315134,0.130627581835549,-1.93333333333333,0.240052164904171
"WQN0805","FE_TOT",-0.0906891199941341,-3.33333333333333,9256.5141025641,89,87,89,81,3,6.52617194242987,-2.56785650505065,0.0886360420432718,0.01023295059542,-5.97133105536129,-0.833333333333333
"WQN0805","SPCOND",0.155701316008662,0.661764705882353,-1283.323053814,88,88,88,81,3,2.45934865235661,4.29567976010734,0.48268250755077,1.74158844489244e-05,0.368421052631579,0.95493349987615
"WQN0805","TEMP",0.0758983093844565,0.0333333333333333,-77.4627504244482,89,88,88,81,3,1.02454093732085,2.10515746725048,0.79531406292684,0.0352776032376755,0,0.0705636508324711
"WQN0807","FE_TOT",-0.0410714133889831,-1.44444444444444,1957.16129032258,93,95,94,76,3,1.91803221830987,-1.1982831542184,0.589592464723967,0.230806802455894,-3.66666666666667,0.8
"WQN0807","SPCOND",-0.0267156562563788,-0.0833333333333333,134.755288461538,93,93,93,76,3,3.7763753943934,-0.793500131170168,0.28664605325819,0.427486492906628,-0.3125,0.151515151515152
"WQN0807","TEMP",0.0376320094406426,0.00869565217391317,-10.9776107226107,92,95,94,74,3,1.29701865713071,1.10845576489772,0.729841147200305,0.267665032971977,-0.00267173891224434,0.0495264110695487
"WQN0810","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0810","FE_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0810","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0810","SPCOND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0820","AL_TOT",-0.173031617466157,-7.58571428571429,14071.5266666667,67,77,74,70,3,0.491452752496688,-4.2822389539803,0.920765151951097,1.85022133055259e-05,-12.5170597902173,-3.54507626237296
"WQN0820","CA_TOT",0.09474401174862,0.106703703703704,-85.9792130365659,57,53,56,51,3,8.36020672643734,1.94175460243896,0.0391253576565096,0.0521668150738021,0,0.213734578830221
"WQN0820","FE_TOT",-0.177092708046366,-8.18181818181818,20565.2303571429,95,94,97,90,3,1.18845473832483,-5.07780959177801,0.755774653416506,3.81811043637094e-07,-11.9042923716825,-5
"WQN0820","SPCOND",0.235588744116695,3.26785714285714,-6092.66619318182,94,93,97,89,3,3.71213041804309,6.66319582086391,0.29427360224247,2.67936273422086e-11,2.31669938895045,4.13012534362071
"WQN0820","TEMP",0.0314484813394551,0.0105263157894737,-18.5505952380953,93,94,97,88,3,1.3531791871183,0.899020034888245,0.716545531822226,0.368641989177998,-0.0142857142857143,0.0416666666666667
"WQN0822","FE_TOT",-0.00835150437508773,-0.142857142857143,238,72,71,72,0,2,2.64456395559678,-0.166840051461968,0.266526400152042,0.867495903820861,-2.35350912332203,1.85764860029152
"WQN0822","SPCOND",0.331096131013708,3.17647058823529,-7140.95,70,70,71,0,2,1.79409837273337,7.04964669681015,0.407771142840002,1.79372640807193e-12,2.21219937991511,4.0950817596503
"WQN0822","TEMP",0.0376340604240872,0.0259629629629629,-4.8982113821138,70,70,71,0,2,2.19995819639864,0.796977958920395,0.332878041375837,0.425463832289588,-0.036641379372088,0.0874999999999999
"WQN0830","FE_TOT",0.0420724481394256,0.954545454545455,-2184.43333333333,87,88,91,77,3,5.70192863905844,1.2564070720411,0.127047691237282,0.208968418895552,-0.416666666666667,2.3792361439688
"WQN0830","SPCOND",-0.0321058919181949,-0.0830459770114942,161.254166666666,88,88,89,77,3,0.680871110563,-0.858155964831176,0.877693765737356,0.390806347853068,-0.261924717149305,0.115384615384615
"WQN0830","TEMP",0.0235242476680876,0,-44.4362867956266,88,87,91,76,3,2.37610208263909,0.589747880445534,0.498098715316885,0.555359689682248,-0.0182778822885699,0.0458333333333334
"WQN0830","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0830","CA_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0830","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0830","ZN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0831","FE_TOT",0.0557256382826787,1.07692307692308,-2197.82337662338,73,74,73,69,3,4.33532997971136,1.35848716113586,0.22745723091215,0.174309153765044,-0.5,2.69230769230769
"WQN0831","SPCOND",0.128199727005365,0.85,-1316.15416666667,72,73,72,68,3,0.61694685688899,3.16392174820432,0.892542054203096,0.00155658641083646,0.333333333333333,1.35381847515882
"WQN0831","TEMP",-0.0149219467401286,0,10.925,73,73,73,67,3,0.689622188101115,-0.348864360331877,0.87564215843489,0.727191142512691,-0.0343585667058718,0.0250000000000001
"WQN0832","CA_TOT",0.0201238306619473,0.0140873015873016,30.1267857142857,57,56,55,55,3,2.25455712945232,0.430864927702948,0.521282407290427,0.666566586317504,-0.057986317163147,0.0923478467561491
"WQN0832","FE_TOT",-0.0929686778209428,-5.11111111111111,16674.5403828198,92,95,97,93,3,10.9039743491601,-2.68212632207995,0.0122566179234966,0.00731558299155859,-9.58333333333333,-1.26311278029463
"WQN0832","SPCOND",0.255148804909163,2.11111111111111,-4178.72777777778,92,95,96,92,3,0.831660369007622,7.2721258247334,0.841880257544244,3.53873735369968e-13,1.59090909090909,2.63888888888889
"WQN0832","TEMP",0.025271288738781,0,-35.0999999999999,91,96,96,91,3,1.76864066121015,0.735124855648217,0.621782737914149,0.462263457999365,-0.00795313068883284,0.0333333333333333
"WQN0843","FE_TOT",-0.0903954691924617,-4.88888888888889,5859.66666666667,96,96,101,92,3,7.16684443596503,-2.54631963622688,0.0667657845579503,0.0108865453775151,-8.75,-1
"WQN0843","SPCOND",0.0534052047155548,0.5,-400.931623931624,98,97,102,93,3,3.82421059602798,1.57877270132064,0.281082563875179,0.114388202270644,-0.125,1.16666666666667
"WQN0843","TEMP",0.0502264678441488,0.0147213622291022,-42.3914015151515,92,0,96,86,2,2.51822736199424,1.1500297865188,0.283905545900447,0.250131603235341,-0.00855826092725471,0.05
"WQN0843","AL_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0843","CA_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0845","FE_TOT",-0.103014973177512,-3.88035714285714,9277.28259569378,77,73,77,69,3,1.96415440124746,-2.6538574802946,0.579879826262636,0.00795774295370326,-6.90893671385083,-1.06703199077394
"WQN0845","SPCOND",0.195146106757413,1.42678571428571,-3090.84522727273,73,72,78,70,3,0.519598225813279,4.86486370425514,0.914565146592589,1.14535707241763e-06,0.878787458878383,2
"WQN0845","TEMP",0.119075752740571,0.0666666666666667,-145.493221158708,70,0,72,0,1,0.00114995222824188,2.07616235608209,0.972948164920712,0.0378789375795873,0,0.122852142377699
"WQN0846","FE_TOT",0.00527613270102779,0.136363636363636,-1112.45964912281,97,93,98,93,3,5.4099985353433,0.1328616861481,0.144121903756765,0.894302768230683,-2.5,3.02934890460218
"WQN0846","SPCOND",0.140952938076878,1.12,-2115.98133640553,99,90,98,91,3,0.819289194958223,3.99234733665389,0.84484796655495,6.54224510166838e-05,0.572008616464519,1.6831420223022
"WQN0846","TEMP",0.0100692908742444,0,-24.4791666666667,85,0,86,0,1,0.620324928287117,0.1865106246427,0.430926566222016,0.852044347780932,-0.0428571428571429,0.0550000000000012
"WQN0846","CA_TOT",-0.00723548000435872,0,40.8606481481481,0,0,57,58,1,0.0760379645970645,-0.1058491436296,0.782740225763142,0.915702044792495,-0.110737854020171,0.103206412618464
"WQN0858","FE_TOT",0.0152567243217191,0.333333333333333,101.678571428571,94,96,98,89,3,2.1354428949936,0.474382483274841,0.54477576902831,0.635227181968597,-1.09481433972472,1.84150576062108
"WQN0858","SPCOND",-0.279809795624764,-4.41666666666667,10072.4709090909,96,95,99,89,3,2.7392320571123,-8.06597090662807,0.433601335630991,7.26561122493764e-16,-5.6,-3.34258515517298
"WQN0858","TEMP",0.00241346506076569,0,2,90,0,91,83,2,0.241228115816237,0.0749002643720178,0.886375983389163,0.940294066211271,-0.0293628518861064,0.0328356124820093
"WQN0858","MN_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0858","CA_TOT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WQN0902","FE_TOT",-0.0874443323718686,-6.5,10508.4117647059,93,92,0,85,2,0.697625673653587,-2.08506286384704,0.705525166242324,0.0370635946270281,-12.5424506020463,-0.479494813939536
"WQN0902","SPCOND",0.0316167174834536,0.357142857142857,-350.464285714286,89,86,86,78,3,0.54834156667177,0.82505171591431,0.908149621110001,0.409342230484143,-0.5,1.16666666666667
"WQN0902","TEMP",0.0966093331893917,0.048,-92.9592692307692,87,84,82,82,3,2.74944874338918,2.55813673503905,0.431889298291862,0.0105234704637394,0.00636994095104028,0.0882352941176471
"WQN0903","AL_TOT",-0.0989757431933419,-6.24404761904762,20400.4166666667,68,80,81,67,3,5.94616891562538,-2.52879288065423,0.114258798807297,0.0114455547635659,-13,-1.16666666666667
"WQN0903","FE_TOT",-0.271185016946856,-19.8516483516484,64850.3748015873,95,94,92,89,3,9.08410427796888,-7.65845409471556,0.0281933233993505,1.88184480313841e-14,-29.6666666666667,-12.9983191230107
"WQN0903","SPCOND",-0.151277953383025,-5.97071307300509,14704.7662210339,88,89,88,82,3,2.80459527872187,-4.18441982648343,0.42274401092247,2.85895323050019e-05,-9.08939420890732,-2.9295236401154
"WQN0903","TEMP",0.0357220485837849,0.0113247863247863,-56.32958994709,77,78,77,79,3,4.32420154177403,0.933448209493172,0.228517412011525,0.350588598904,-0.0142857142857143,0.0611111111111111
"WQN0905","FE_TOT",-0.146855308508919,-6.8,12558.9429898649,95,94,97,91,3,5.08946590928106,-4.17943302780774,0.165362014287872,2.92236763475563e-05,-9.90840508058139,-3.82414317351383
"WQN0905","SPCOND",0.0711189267410946,0.923076923076923,-1508.73143274854,87,85,92,84,3,0.374162487783905,1.93152563678049,0.945526648681814,0.0534180820620403,0,1.81960704762349
"WQN0905","TEMP",-0.0289954578878299,-0.00689655172413794,14.36,78,81,82,78,3,2.96097003782633,-0.73723533249,0.397682057541155,0.460979250353419,-0.0497309606254683,0.0222686324206647
"WQN0907","FE_TOT",-0.1349525458875,-3.44444444444444,5794.9880952381,102,102,102,89,3,9.41956011968766,-3.81238473015451,0.0242026843117435,0.00013763242147389,-5.52644821513278,-1.72940860744828
"WQN0907","SPCOND",0.146510558092741,2.75,-4634.92628205128,96,97,97,83,3,5.14079578914564,4.02975558794309,0.161772968988542,5.58348771879491e-05,1.45454545454545,4.21802904130612
"WQN0907","TEMP",0.0422405660012434,0.0142857142857145,-27.3314655172417,79,85,84,75,3,1.17450748372366,1.16523648192036,0.759124736535121,0.243923282133622,-0.00944922798694133,0.055
"WQN0909","FE_TOT",-0.362091526894159,-28.8461538461538,59632.9494345569,94,97,92,97,3,2.55000749080908,-10.407998546098,0.466321358436339,2.27963895991521e-25,-34.2857142857143,-23.5
"WQN0909","SPCOND",0.0964877563466027,0.805664830841857,-953.876623376623,90,91,89,89,3,2.1444025079556,2.68061368862296,0.542982192168418,0.00734872972280051,0.192673907596603,1.4375
"WQN0909","TEMP",-0.04724436830451,-0.0178571428571429,68.1231428571429,87,86,84,87,3,0.360661203852792,-1.28058144029807,0.948243522516369,0.200340722431973,-0.0529411764705883,0.00809653968222735
"WQN0910","CA_TOT",-0.0424416160226274,-0.0142857142857142,81.3128571428573,58,52,55,0,2,2.40767991509705,-0.720187937541217,0.300039856680581,0.47140928976982,-0.0586299630081534,0.0206932931801216
"WQN0910","FE_TOT",-0.128363526232058,-4.73684210526316,12465.2622767857,92,91,96,93,3,10.1674662044195,-3.65552393525536,0.0171949583748304,0.000256657259312084,-7.09090909090909,-2.22549911960596
"WQN0910","SPCOND",0.0820332195362222,0.4,-502.000547345375,89,89,93,91,3,0.306860851045329,2.29411234652794,0.958733017239493,0.0217840463554139,0.0410698785193231,0.719197591110508
